"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"19819-5427","P","Clayton","Clayton Kershaw","Kershaw","44.86666666666667","15","12400","COL@LOS","LOS","COL","","","",""
"19819-5481","P","Max","Max Scherzer","Scherzer","52.2","15","12400","CIN@WAS","WAS","CIN","","","",""
"19819-12477","P","Chris","Chris Sale","Sale","50.93333333333333","15","11800","LAA@BOS","BOS","LAA","","","",""
"19819-6311","P","Madison","Madison Bumgarner","Bumgarner","38.5","4","11000","NYM@SFG","SFG","NYM","DL","Shoulder","",""
"19819-23089","P","Dallas","Dallas Keuchel","Keuchel","43.81818181818182","11","10900","HOU@SEA","HOU","SEA","DL","Neck","",""
"19819-10978","P","Stephen","Stephen Strasburg","Strasburg","40.92857142857143","14","10900","CIN@WAS","WAS","CIN","","","Yes",""
"19819-53029","P","Robbie","Robbie Ray","Ray","42.785714285714285","14","10800","PHI@ARI","ARI","PHI","","","",""
"19819-52172","P","Noah","Noah Syndergaard","Syndergaard","34","5","10700","NYM@SFG","NYM","SFG","DL","Lat","",""
"19819-13627","P","Corey","Corey Kluber","Kluber","42.2","10","10700","MIN@CLE","CLE","MIN","","","",""
"19819-12921","P","Chris","Chris Archer","Archer","40.266666666666666","15","10400","BAL@TAM","TAM","BAL","","","Yes",""
"19819-39686","P","Carlos","Carlos Martinez","Martinez","41.2","15","10200","PIT@STL","STL","PIT","","","",""
"19819-68520","P","Michael","Michael Fulmer","Fulmer","32.92307692307692","13","10100","DET@SDP","DET","SDP","","","Yes",""
"19819-6266","P","Carlos","Carlos Carrasco","Carrasco","37.57142857142857","14","10000","MIN@CLE","CLE","MIN","","","",""
"19819-52859","P","Jacob","Jacob deGrom","deGrom","36","15","10000","NYM@SFG","NYM","SFG","","","",""
"19819-52159","P","Lance","Lance McCullers Jr.","McCullers Jr.","38.69230769230769","13","9900","HOU@SEA","HOU","SEA","DL","Back","",""
"19819-60644","P","Luis","Luis Severino","Severino","36.642857142857146","14","9800","TEX@NYY","NYY","TEX","","","",""
"19819-60639","P","Jose","Jose Berrios","Berrios","42.375","8","9700","MIN@CLE","MIN","CLE","","","",""
"19819-5369","P","Jon","Jon Lester","Lester","32.6","15","9700","CHC@MIA","CHC","MIA","","","",""
"19819-12306","P","Jake","Jake Arrieta","Arrieta","26","18","9500","CHC@MIA","CHC","MIA","","","",""
"19819-38028","P","Alex","Alex Wood","Wood","35","12","9500","COL@LOS","LOS","COL","","","Yes",""
"19819-5525","P","Cole","Cole Hamels","Hamels","27.6","5","9500","TEX@NYY","TEX","NYY","DL","Oblique","",""
"19819-16931","P","Yu","Yu Darvish","Darvish","36.666666666666664","15","9400","TEX@NYY","TEX","NYY","","","Yes",""
"19819-5202","P","Justin","Justin Verlander","Verlander","29.666666666666668","15","9300","DET@SDP","DET","SDP","","","",""
"19819-38164","P","Jimmy","Jimmy Nelson","Nelson","34.214285714285715","14","9300","MIL@ATL","MIL","ATL","","","Yes",""
"19819-5498","P","Johnny","Johnny Cueto","Cueto","31.933333333333334","15","9300","NYM@SFG","SFG","NYM","","","",""
"19819-38161","P","Chase","Chase Anderson","Anderson","33.666666666666664","15","9100","MIL@ATL","MIL","ATL","","","",""
"19819-5784","P","David","David Price","Price","25.6","5","9100","LAA@BOS","BOS","LAA","","","",""
"19819-39041","P","Marcus","Marcus Stroman","Stroman","29.625","16","9000","TOR@KAN","TOR","KAN","","","",""
"19819-12864","P","Michael","Michael Pineda","Pineda","34.07142857142857","14","8900","TEX@NYY","NYY","TEX","","","",""
"19819-5320","P","Gio","Gio Gonzalez","Gonzalez","35.8","15","8900","CIN@WAS","WAS","CIN","","","",""
"19819-6149","P","Jeff","Jeff Samardzija","Samardzija","30.823529411764707","17","8800","NYM@SFG","SFG","NYM","","","",""
"19819-5283","P","Ervin","Ervin Santana","Santana","34.46666666666667","15","8800","MIN@CLE","MIN","CLE","","","",""
"19819-68452","P","Kenta","Kenta Maeda","Maeda","26.5","12","8700","COL@LOS","LOS","COL","","","",""
"19819-52142","P","Eduardo","Eduardo Rodriguez","Rodriguez","32.54545454545455","11","8700","LAA@BOS","BOS","LAA","DL","Knee","",""
"19819-52174","P","Steven","Steven Matz","Matz","23","4","8700","NYM@SFG","NYM","SFG","","","",""
"19819-13268","P","Danny","Danny Duffy","Duffy","31.181818181818183","11","8700","TOR@KAN","KAN","TOR","DL","Oblique","",""
"19819-6200","P","Jason","Jason Vargas","Vargas","35.714285714285715","14","8600","TOR@KAN","KAN","TOR","","","",""
"19819-16959","P","Trevor","Trevor Bauer","Bauer","28.928571428571427","14","8600","MIN@CLE","CLE","MIN","","","Yes",""
"19819-21098","P","James","James Paxton","Paxton","33.63636363636363","11","8600","HOU@SEA","SEA","HOU","","","",""
"19819-13019","P","Garrett","Garrett Richards","Richards","26","1","8600","LAA@BOS","LAA","BOS","DL","Biceps","",""
"19819-53398","P","Kyle","Kyle Hendricks","Hendricks","24.833333333333332","12","8500","CHC@MIA","CHC","MIA","DL","Hand","",""
"19819-21118","P","Danny","Danny Salazar","Salazar","27.25","12","8500","MIN@CLE","CLE","MIN","DL","Shoulder","",""
"19819-5547","P","CC","CC Sabathia","Sabathia","30.076923076923077","13","8500","TEX@NYY","NYY","TEX","DL","Hamstring","",""
"19819-5661","P","Felix","Felix Hernandez","Hernandez","24.8","5","8500","HOU@SEA","SEA","HOU","DL","Shoulder","Yes",""
"19819-5754","P","John","John Lackey","Lackey","26","15","8500","CHC@MIA","CHC","MIA","","","Yes",""
"19819-12175","P","Ivan","Ivan Nova","Nova","31.4","15","8500","PIT@STL","PIT","STL","","","",""
"19819-16960","P","Zack","Zack Wheeler","Wheeler","21.642857142857142","14","8400","NYM@SFG","NYM","SFG","DL","Biceps","",""
"19819-21099","P","Jose","Jose Quintana","Quintana","29.8","15","8400","OAK@CWS","CWS","OAK","","","",""
"19819-12918","P","Julio","Julio Teheran","Teheran","19.789473684210527","19","8400","MIL@ATL","ATL","MIL","","","",""
"19819-38003","P","Alex","Alex Meyer","Meyer","31.444444444444443","9","8400","LAA@BOS","LAA","BOS","","","Yes",""
"19819-5599","P","Trevor","Trevor Cahill","Cahill","37.42857142857143","7","8400","DET@SDP","SDP","DET","DL","Shoulder","",""
"19819-71184","P","Ariel","Ariel Miranda","Miranda","25.25","16","8400","HOU@SEA","SEA","HOU","","","",""
"19819-5659","P","Rick","Rick Porcello","Porcello","28.733333333333334","15","8400","LAA@BOS","BOS","LAA","","","Yes",""
"19819-16956","P","Gerrit","Gerrit Cole","Cole","27.125","16","8300","PIT@STL","PIT","STL","","","",""
"19819-52165","P","Sean","Sean Manaea","Manaea","32.61538461538461","13","8300","OAK@CWS","OAK","CWS","","","",""
"19819-52268","P","Masahiro","Masahiro Tanaka","Tanaka","25","14","8300","TEX@NYY","NYY","TEX","","","Yes",""
"19819-5466","P","Charlie","Charlie Morton","Morton","33.2","10","8300","HOU@SEA","HOU","SEA","DL","Lat","",""
"19819-5767","P","J.A.","J.A. Happ","Happ","30.857142857142858","7","8300","TOR@KAN","TOR","KAN","","","Yes",""
"19819-23409","P","Dan","Dan Straily","Straily","31.2","15","8200","CHC@MIA","MIA","CHC","","","",""
"19819-52194","P","Aaron","Aaron Sanchez","Sanchez","21.6","5","8200","TOR@KAN","TOR","KAN","DL","Finger","",""
"19819-38101","P","Tanner","Tanner Roark","Roark","26","15","8200","CIN@WAS","WAS","CIN","","","",""
"19819-38183","P","Nate","Nate Karns","Karns","27.77777777777778","9","8200","TOR@KAN","KAN","TOR","DL","Forearm","",""
"19819-13664","P","Patrick","Patrick Corbin","Corbin","24.266666666666666","15","8200","PHI@ARI","ARI","PHI","","","Yes",""
"19819-38246","P","Tyler","Tyler Anderson","Anderson","23.5","12","8200","COL@LOS","COL","LOS","","","",""
"19819-5624","P","Scott","Scott Kazmir","Kazmir","25.925925925925927","27","8200","COL@LOS","LOS","COL","DL","Hip","",""
"19819-73835","P","Ty","Ty Blach","Blach","13.95","20","8100","NYM@SFG","SFG","NYM","","","Yes",""
"19819-6320","P","Marco","Marco Estrada","Estrada","30.533333333333335","15","8000","TOR@KAN","TOR","KAN","","","",""
"19819-16922","P","Wei-Yin","Wei-Yin Chen","Chen","25.2","5","8000","CHC@MIA","MIA","CHC","DL","Elbow","",""
"19819-16957","P","Dylan","Dylan Bundy","Bundy","29.533333333333335","15","8000","BAL@TAM","BAL","TAM","","","",""
"19819-12934","P","Tyler","Tyler Chatwood","Chatwood","28.933333333333334","15","8000","COL@LOS","COL","LOS","","","",""
"19819-17064","P","Sonny","Sonny Gray","Gray","28.6","10","8000","OAK@CWS","OAK","CWS","","","",""
"19819-13123","P","Alex","Alex Cobb","Cobb","27.733333333333334","15","8000","BAL@TAM","TAM","BAL","","","",""
"19819-11088","P","Jaime","Jaime Garcia","Garcia","26.928571428571427","14","8000","MIL@ATL","ATL","MIL","","","",""
"19819-11339","P","Mike","Mike Leake","Leake","32.214285714285715","14","8000","PIT@STL","STL","PIT","","","",""
"19819-13438","P","Drew","Drew Pomeranz","Pomeranz","30.428571428571427","14","8000","LAA@BOS","BOS","LAA","","","",""
"19819-60633","P","Carlos","Carlos Rodon","Rodon","32","28","8000","OAK@CWS","CWS","OAK","DL","Biceps","",""
"19819-5522","P","Zack","Zack Greinke","Greinke","37.6875","16","8000","PHI@ARI","ARI","PHI","","","",""
"19819-52873","P","Joe","Joe Ross","Ross","14.0625","16","8000","CIN@WAS","WAS","CIN","","","",""
"19819-6048","P","Brandon","Brandon McCarthy","McCarthy","30.833333333333332","12","8000","COL@LOS","LOS","COL","","","",""
"19819-79853","P","Jordan","Jordan Montgomery","Montgomery","30.615384615384617","13","8000","TEX@NYY","NYY","TEX","","","",""
"19819-6234","P","Jordan","Jordan Zimmermann","Zimmermann","23","14","7900","DET@SDP","DET","SDP","","","",""
"19819-63827","P","Zack","Zack Godley","Godley","36.111111111111114","9","7900","PHI@ARI","ARI","PHI","","","",""
"19819-17164","P","Matt","Matt Shoemaker","Shoemaker","27.071428571428573","14","7900","LAA@BOS","LAA","BOS","DL","Forearm","",""
"19819-13444","P","Mike","Mike Fiers","Fiers","26","15","7900","HOU@SEA","HOU","SEA","","","",""
"19819-23834","P","Collin","Collin McHugh","McHugh","29.09090909090909","33","7900","HOU@SEA","HOU","SEA","DL","Elbow","",""
"19819-13872","P","Tyler","Tyler Skaggs","Skaggs","30","5","7900","LAA@BOS","LAA","BOS","DL","Oblique","",""
"19819-53607","P","Anthony","Anthony DeSclafani","DeSclafani","33","20","7800","CIN@WAS","CIN","WAS","DL","Elbow","",""
"19819-16961","P","Jameson","Jameson Taillon","Taillon","29","8","7800","PIT@STL","PIT","STL","","","Yes",""
"19819-17074","P","Matt","Matt Harvey","Harvey","22.307692307692307","13","7800","NYM@SFG","NYM","SFG","DL","Shoulder","",""
"19819-11354","P","Lance","Lance Lynn","Lynn","30.714285714285715","14","7800","PIT@STL","STL","PIT","","","",""
"19819-5431","P","Adam","Adam Wainwright","Wainwright","21.266666666666666","15","7800","PIT@STL","STL","PIT","","","Yes",""
"19819-71034","P","Seth","Seth Lugo","Lugo","38","2","7800","NYM@SFG","NYM","SFG","","","Yes",""
"19819-5505","P","Scott","Scott Feldman","Feldman","26.4","15","7800","CIN@WAS","CIN","WAS","","","",""
"19819-16919","P","Hisashi","Hisashi Iwakuma","Iwakuma","17.333333333333332","6","7700","HOU@SEA","SEA","HOU","DL","Shoulder","",""
"19819-17116","P","Jake","Jake Odorizzi","Odorizzi","26.53846153846154","13","7700","BAL@TAM","TAM","BAL","","","",""
"19819-60647","P","Aaron","Aaron Nola","Nola","29.6","10","7700","PHI@ARI","PHI","ARI","","","",""
"19819-38272","P","Mike","Mike Foltynewicz","Foltynewicz","25","14","7700","MIL@ATL","ATL","MIL","","","Yes",""
"19819-62871","P","Junior","Junior Guerra","Guerra","25.285714285714285","7","7700","MIL@ATL","MIL","ATL","","","",""
"19819-5983","P","Rich","Rich Hill","Hill","23.333333333333332","9","7700","COL@LOS","LOS","COL","","","",""
"19819-52155","P","Jon","Jon Gray","Gray","15.333333333333334","3","7600","COL@LOS","COL","LOS","DL","Foot","",""
"19819-38148","P","Steven","Steven Wright","Wright","11","5","7600","LAA@BOS","BOS","LAA","DL","Knee","",""
"19819-38306","P","Adam","Adam Conley","Conley","14.714285714285714","7","7600","CHC@MIA","MIA","CHC","","","",""
"19819-80433","P","Dinelson","Dinelson Lamet","Lamet","27.8","5","7500","DET@SDP","SDP","DET","","","",""
"19819-12946","P","Matt","Matt Moore","Moore","23.266666666666666","15","7500","NYM@SFG","SFG","NYM","","","",""
"19819-15234","P","Brad","Brad Peacock","Peacock","17.666666666666668","18","7500","HOU@SEA","HOU","SEA","DTD","Personal","",""
"19819-52195","P","Daniel","Daniel Norris","Norris","27.285714285714285","14","7500","DET@SDP","DET","SDP","","","",""
"19819-60632","P","Kyle","Kyle Freeland","Freeland","27.857142857142858","14","7500","COL@LOS","COL","LOS","","","Yes",""
"19819-60637","P","Sean","Sean Newcomb","Newcomb","31.333333333333332","3","7500","MIL@ATL","ATL","MIL","","","",""
"19819-5796","P","Clayton","Clayton Richard","Richard","27.333333333333332","15","7500","DET@SDP","SDP","DET","","","",""
"19819-5885","P","Jhoulys","Jhoulys Chacin","Chacin","23.352941176470587","17","7500","DET@SDP","SDP","DET","","","",""
"19819-6206","P","Edinson","Edinson Volquez","Volquez","27","14","7400","CHC@MIA","MIA","CHC","","","",""
"19819-73874","P","David","David Paulino","Paulino","25.4","5","7400","HOU@SEA","HOU","SEA","","","",""
"19819-65988","P","Zach","Zach Davies","Davies","20.866666666666667","15","7400","MIL@ATL","MIL","ATL","","","",""
"19819-12943","P","Shelby","Shelby Miller","Miller","28","4","7400","PHI@ARI","ARI","PHI","DL","Elbow","",""
"19819-17087","P","Drew","Drew Smyly","Smyly","27.866666666666667","30","7400","HOU@SEA","SEA","HOU","DL","Elbow","",""
"19819-13107","P","J.C.","J.C. Ramirez","Ramirez","23.6875","16","7400","LAA@BOS","LAA","BOS","","","",""
"19819-68529","P","Jharel","Jharel Cotton","Cotton","24.75","12","7400","OAK@CWS","OAK","CWS","","","Yes",""
"19819-68661","P","Joe","Joe Biagini","Biagini","12.08695652173913","23","7400","TOR@KAN","TOR","KAN","","","",""
"19819-11321","P","Mike","Mike Montgomery","Montgomery","11.571428571428571","21","7400","CHC@MIA","CHC","MIA","","","",""
"19819-21919","P","Matt","Matt Andriese","Andriese","27.166666666666668","12","7400","BAL@TAM","TAM","BAL","DL","Hip","",""
"19819-53070","P","Christian","Christian Bergman","Bergman","20.11111111111111","9","7400","HOU@SEA","SEA","HOU","","","",""
"19819-8101","P","Ian","Ian Kennedy","Kennedy","21.846153846153847","13","7400","TOR@KAN","KAN","TOR","","","",""
"19819-79951","P","Nick","Nick Pivetta","Pivetta","27","8","7300","PHI@ARI","PHI","ARI","","","",""
"19819-12455","P","Josh","Josh Tomlin","Tomlin","20.714285714285715","14","7300","MIN@CLE","CLE","MIN","","","",""
"19819-70559","P","Mike","Mike Clevinger","Clevinger","26.22222222222222","9","7300","MIN@CLE","CLE","MIN","","","",""
"19819-68523","P","Joe","Joe Musgrove","Musgrove","22.916666666666668","12","7300","HOU@SEA","HOU","SEA","","","Yes",""
"19819-37999","P","Michael","Michael Wacha","Wacha","25.46153846153846","13","7300","PIT@STL","STL","PIT","","","",""
"19819-23093","P","A.J.","A.J. Griffin","Griffin","22.875","8","7200","TEX@NYY","TEX","NYY","DL","Oblique","",""
"19819-12972","P","Wade","Wade Miley","Miley","24","15","7200","BAL@TAM","BAL","TAM","","","",""
"19819-52154","P","Eddie","Eddie Butler","Butler","19.875","8","7200","CHC@MIA","CHC","MIA","","","",""
"19819-68662","P","Luis","Luis Perdomo","Perdomo","24.416666666666668","12","7200","DET@SDP","SDP","DET","","","Yes",""
"19819-5258","P","Jason","Jason Hammel","Hammel","24.142857142857142","14","7200","TOR@KAN","KAN","TOR","","","",""
"19819-5711","P","Matt","Matt Garza","Garza","23.8","10","7200","MIL@ATL","MIL","ATL","","","",""
"19819-58434","P","Kendall","Kendall Graveman","Graveman","26.125","8","7100","OAK@CWS","OAK","CWS","DL","Shoulder","",""
"19819-62872","P","Vince","Vince Velasquez","Velasquez","21.454545454545453","11","7100","PHI@ARI","PHI","ARI","DL","Elbow","",""
"19819-5615","P","James","James Shields","Shields","29","4","7100","OAK@CWS","CWS","OAK","","","",""
"19819-5762","P","Francisco","Francisco Liriano","Liriano","21.454545454545453","11","7100","TOR@KAN","TOR","KAN","","","",""
"19819-37014","P","Hyun-Jin","Hyun-Jin Ryu","Ryu","24.153846153846153","13","7000","COL@LOS","LOS","COL","","","",""
"19819-53608","P","Jose","Jose Urena","Urena","17.75","16","7000","CHC@MIA","MIA","CHC","","","Yes",""
"19819-80344","P","Sam","Sam Gaviglio","Gaviglio","21.75","8","7000","HOU@SEA","SEA","HOU","","","",""
"19819-80461","P","Ryne","Ryne Harper","Harper","0","0","7000","HOU@SEA","SEA","HOU","","","",""
"19819-70280","P","Andrew","Andrew Triggs","Triggs","25.583333333333332","12","7000","OAK@CWS","OAK","CWS","DL","Hip","",""
"19819-52166","P","Julio","Julio Urias","Urias","13","5","7000","COL@LOS","LOS","COL","DL","Shoulder","",""
"19819-58432","P","Brandon","Brandon Finnegan","Finnegan","18.25","4","7000","CIN@WAS","CIN","WAS","DL","Shoulder","",""
"19819-5789","P","Matt","Matt Cain","Cain","17.666666666666668","15","7000","NYM@SFG","SFG","NYM","","","",""
"19819-5914","P","R.A.","R.A. Dickey","Dickey","23.5","14","7000","MIL@ATL","ATL","MIL","","","",""
"19819-53043","P","Jesse","Jesse Hahn","Hahn","23.23076923076923","13","7000","OAK@CWS","OAK","CWS","","","",""
"19819-70351","P","Tim","Tim Adleman","Adleman","26.076923076923077","13","6900","CIN@WAS","CIN","WAS","","","",""
"19819-68510","P","Amir","Amir Garrett","Garrett","18.333333333333332","12","6900","CIN@WAS","CIN","WAS","","","",""
"19819-52167","P","Andrew","Andrew Heaney","Heaney","27","1","6900","LAA@BOS","LAA","BOS","DL","Elbow","",""
"19819-52183","P","Tyler","Tyler Glasnow","Glasnow","13.466666666666667","15","6900","PIT@STL","PIT","STL","","","",""
"19819-79259","P","Jacob","Jacob Faria","Faria","48.666666666666664","3","6900","BAL@TAM","TAM","BAL","","","",""
"19819-5673","P","Jesse","Jesse Chavez","Chavez","22.25","16","6900","LAA@BOS","LAA","BOS","","","",""
"19819-5742","P","Ricky","Ricky Nolasco","Nolasco","23.666666666666668","15","6900","LAA@BOS","LAA","BOS","","","",""
"19819-5790","P","Homer","Homer Bailey","Bailey","19.166666666666668","6","6900","CIN@WAS","CIN","WAS","DL","Elbow","",""
"19819-53396","P","Nick","Nick Tropeano","Tropeano","27.53846153846154","13","6800","LAA@BOS","LAA","BOS","DL","Elbow","",""
"19819-5764","P","Derek","Derek Holland","Holland","26.642857142857142","14","6800","OAK@CWS","CWS","OAK","","","",""
"19819-10968","P","Jeremy","Jeremy Hellickson","Hellickson","19.4","15","6700","PHI@ARI","PHI","ARI","","","",""
"19819-13233","P","Nathan","Nathan Eovaldi","Eovaldi","23.041666666666668","24","6700","BAL@TAM","TAM","BAL","DL","Elbow","",""
"19819-68542","P","Robert","Robert Gsellman","Gsellman","15.38888888888889","18","6700","NYM@SFG","NYM","SFG","","","",""
"19819-11328","P","Martin","Martin Perez","Perez","23.533333333333335","15","6700","TEX@NYY","TEX","NYY","","","",""
"19819-21652","P","Lisalverto","Lisalverto Bonilla","Bonilla","12.857142857142858","7","6700","CIN@WAS","CIN","WAS","","","",""
"19819-5416","P","Brett","Brett Anderson","Anderson","11.666666666666666","6","6700","CHC@MIA","CHC","MIA","DL","Back","",""
"19819-39127","P","Jerad","Jerad Eickhoff","Eickhoff","22.785714285714285","14","6600","PHI@ARI","PHI","ARI","DL","Back","",""
"19819-68527","P","Jose","Jose De Leon","De Leon","11","1","6600","BAL@TAM","TAM","BAL","DL","Back","",""
"19819-5085","P","Ubaldo","Ubaldo Jimenez","Jimenez","16.928571428571427","14","6600","BAL@TAM","BAL","TAM","","","Yes",""
"19819-63476","P","Brian","Brian Johnson","Johnson","25","4","6600","LAA@BOS","BOS","LAA","DL","Shoulder","",""
"19819-68483","P","Trevor","Trevor Williams","Williams","15.266666666666667","15","6500","PIT@STL","PIT","STL","","","",""
"19819-68592","P","Francis","Francis Martes","Martes","23.333333333333332","3","6500","HOU@SEA","HOU","SEA","","","",""
"19819-38000","P","Kevin","Kevin Gausman","Gausman","18.1875","16","6500","BAL@TAM","BAL","TAM","","","",""
"19819-79140","P","Eric","Eric Skoglund","Skoglund","15","3","6500","TOR@KAN","KAN","TOR","","","",""
"19819-5686","P","Chris","Chris Tillman","Tillman","11.11111111111111","9","6500","BAL@TAM","BAL","TAM","","","",""
"19819-73880","P","German","German Marquez","Marquez","28.09090909090909","11","6400","COL@LOS","COL","LOS","","","",""
"19819-68484","P","Chad","Chad Kuhl","Kuhl","17","15","6400","PIT@STL","PIT","STL","","","",""
"19819-68488","P","Blake","Blake Snell","Snell","20.25","8","6400","BAL@TAM","TAM","BAL","","","",""
"19819-52196","P","A.J.","A.J. Cole","Cole","31","1","6400","CIN@WAS","WAS","CIN","","","",""
"19819-11317","P","Tyson","Tyson Ross","Ross","13","2","6400","TEX@NYY","TEX","NYY","","","",""
"19819-13783","P","Hector","Hector Santiago","Santiago","20.46153846153846","13","6400","MIN@CLE","MIN","CLE","DL","Shoulder","",""
"19819-5962","P","Miguel","Miguel Gonzalez","Gonzalez","21.53846153846154","13","6400","OAK@CWS","CWS","OAK","DL","Shoulder","",""
"19819-21096","P","Erasmo","Erasmo Ramirez","Ramirez","12.4","20","6300","BAL@TAM","TAM","BAL","","","",""
"19819-12920","P","Randall","Randall Delgado","Delgado","11.80952380952381","21","6300","PHI@ARI","ARI","PHI","","","",""
"19819-12269","P","Andrew","Andrew Cashner","Cashner","22.666666666666668","12","6300","TEX@NYY","TEX","NYY","DL","Oblique","",""
"19819-53590","P","Nick","Nick Martinez","Martinez","19.90909090909091","11","6200","TEX@NYY","TEX","NYY","","","",""
"19819-12936","P","Kyle","Kyle Gibson","Gibson","17.5","12","6200","MIN@CLE","MIN","CLE","","","",""
"19819-13116","P","Jeff","Jeff Locke","Locke","17.2","5","6200","CHC@MIA","MIA","CHC","","","",""
"19819-68517","P","Antonio","Antonio Senzatela","Senzatela","24.6875","16","6200","COL@LOS","COL","LOS","","","",""
"19819-70573","P","Ryan","Ryan Merritt","Merritt","12","1","6200","MIN@CLE","CLE","MIN","","","",""
"19819-5097","P","Mike","Mike Pelfrey","Pelfrey","19.333333333333332","12","6200","OAK@CWS","CWS","OAK","","","Yes",""
"19819-5197","P","Clay","Clay Buchholz","Buchholz","3.5","2","6200","PHI@ARI","PHI","ARI","DL","Forearm","",""
"19819-79147","P","Jake","Jake Junis","Junis","16.5","6","6200","TOR@KAN","KAN","TOR","","","Yes",""
"19819-53067","P","Chris","Chris Bassitt","Bassitt","20.8","5","6200","OAK@CWS","OAK","CWS","DL","Elbow","",""
"19819-39107","P","Justin","Justin Nicolino","Nicolino","13.75","4","6100","CHC@MIA","MIA","CHC","","","",""
"19819-21097","P","Taijuan","Taijuan Walker","Walker","31.727272727272727","11","6100","PHI@ARI","ARI","PHI","","","",""
"19819-15221","P","Tommy","Tommy Milone","Milone","11.333333333333334","9","6100","NYM@SFG","NYM","SFG","DL","Knee","",""
"19819-5440","P","Yovani","Yovani Gallardo","Gallardo","19.5","14","6100","HOU@SEA","SEA","HOU","","","",""
"19819-53001","P","Roenis","Roenis Elias","Elias","-0.3333333333333333","3","6100","LAA@BOS","BOS","LAA","DL","Ribs","",""
"19819-53599","P","Chi Chi","Chi Chi Gonzalez","Gonzalez","7.333333333333333","3","6000","TEX@NYY","TEX","NYY","DL","Elbow","",""
"19819-57717","P","Buck","Buck Farmer","Farmer","25","4","6000","DET@SDP","DET","SDP","","","",""
"19819-17124","P","Chad","Chad Bettis","Bettis","25.84375","32","6000","COL@LOS","COL","LOS","DL","Illness","",""
"19819-68482","P","Zach","Zach Eflin","Eflin","17","8","6000","PHI@ARI","PHI","ARI","DL","Elbow","",""
"19819-68528","P","Chase","Chase De Jong","De Jong","9.714285714285714","7","6000","HOU@SEA","SEA","HOU","","","",""
"19819-52190","P","Marco","Marco Gonzales","Gonzales","1","1","6000","PIT@STL","STL","PIT","","","",""
"19819-68653","P","Luis","Luis Cessa","Cessa","9.5","2","6000","TEX@NYY","NYY","TEX","","","",""
"19819-21600","P","Zach","Zach Lee","Lee","11","3","6000","DET@SDP","SDP","DET","","","",""
"19819-60646","P","Ben","Ben Lively","Lively","26.5","4","6000","PHI@ARI","PHI","ARI","","","",""
"19819-70933","P","Brock","Brock Stewart","Stewart","21","1","6000","COL@LOS","LOS","COL","","","",""
"19819-5574","P","Mat","Mat Latos","Latos","15.333333333333334","3","6000","TOR@KAN","TOR","KAN","","","",""
"19819-80569","P","Daniel","Daniel Gossett","Gossett","15.5","2","5900","OAK@CWS","OAK","CWS","","","",""
"19819-68479","P","Gabriel","Gabriel Ynoa","Ynoa","15.5","4","5900","BAL@TAM","BAL","TAM","","","",""
"19819-60628","P","Braden","Braden Shipley","Shipley","10.5","2","5900","PHI@ARI","ARI","PHI","","","",""
"19819-60656","P","Jeff","Jeff Hoffman","Hoffman","29.428571428571427","7","5900","COL@LOS","COL","LOS","","","",""
"19819-63136","P","Matthew","Matthew Boyd","Boyd","18.545454545454547","11","5900","DET@SDP","DET","SDP","","","",""
"19819-73834","P","Jake","Jake Esch","Esch","0","1","5800","DET@SDP","SDP","DET","","","",""
"19819-53550","P","Alex","Alex Reyes","Reyes","25.5","12","5800","PIT@STL","STL","PIT","DL","Elbow","",""
"19819-72265","P","Matt","Matt Strahm","Strahm","6.954545454545454","22","5800","TOR@KAN","KAN","TOR","","","",""
"19819-72376","P","Rob","Rob Whalen","Whalen","6.5","2","5800","HOU@SEA","SEA","HOU","","","",""
"19819-70634","P","Daniel","Daniel Mengden","Mengden","3","2","5800","OAK@CWS","OAK","CWS","","","",""
"19819-13415","P","Tom","Tom Koehler","Koehler","16.5","8","5800","CHC@MIA","MIA","CHC","","","",""
"19819-60653","P","Adalberto","Adalberto Mejia","Mejia","18.77777777777778","9","5800","MIN@CLE","MIN","CLE","","","Yes",""
"19819-38162","P","Mike","Mike Bolsinger","Bolsinger","18.4","5","5800","TOR@KAN","TOR","KAN","","","",""
"19819-5396","P","Phil","Phil Hughes","Hughes","19.666666666666668","9","5800","MIN@CLE","MIN","CLE","DL","Biceps","",""
"19819-5647","P","Jorge","Jorge De La Rosa","De La Rosa","4.366666666666666","30","5800","PHI@ARI","ARI","PHI","","","",""
"19819-5892","P","Bartolo","Bartolo Colon","Colon","13.666666666666666","12","5800","MIL@ATL","ATL","MIL","DL","Oblique","",""
"19819-17118","P","Robbie","Robbie Erlin","Erlin","25","3","5700","DET@SDP","SDP","DET","DL","Elbow","",""
"19819-17163","P","Taylor","Taylor Jungmann","Jungmann","2","1","5700","MIL@ATL","MIL","ATL","","","",""
"19819-68468","P","Tyler","Tyler Danish","Danish","39","1","5700","OAK@CWS","CWS","OAK","","","",""
"19819-64488","P","Colin","Colin Rea","Rea","21.142857142857142","21","5700","DET@SDP","SDP","DET","DL","Elbow","",""
"19819-5125","P","Edwin","Edwin Jackson","Jackson","3","3","5700","CIN@WAS","WAS","CIN","","","",""
"19819-79992","P","Chad","Chad Bell","Bell","11.375","8","5600","DET@SDP","DET","SDP","","","",""
"19819-73870","P","Raul","Raul Alcantara","Alcantara","-4","3","5600","OAK@CWS","OAK","CWS","","","",""
